date_time,town,title,price,beds,sqft,url
2022-07-12 13:04, (Brighton),***Lovely 3 bedroom on the first floor of a two family***,2400,3,,https://boston.craigslist.org/gbs/apa/d/brighton-lovely-bedroom-on-the-first/7507887088.html
2022-07-12 13:02, (Beacon Hill),Pet Friendly Apartment Next to MGH,2900,1,700.0,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-apartment-next-to/7507886144.html
2022-07-12 13:01, (Back Bay),Pet Friendly Unit on Beautiful Tree Lined Street,4200,2,800.0,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-unit-on-beautiful/7507885411.html
2022-07-12 12:56, (Tufts/Somerville/Medford/Davis),"3br - **BEAUTIFUL COMPLETELY RENOVATED, 1.5 Blocks to Tufts",2850,3,,https://boston.craigslist.org/gbs/apa/d/medford-3br-beautiful-completely/7507882841.html
2022-07-12 12:54, (Allston Brookline border),Swimming pool!,3500,2,,https://boston.craigslist.org/gbs/apa/d/brookline-swimming-pool/7507882194.html
2022-07-12 12:53, (Sullivan Sq/Assembly Square),7/15!Great Location Studio!ALL UTIL Incl!6 min to Sullivan T!HWD FL!,1600,,,https://boston.craigslist.org/gbs/apa/d/somerville-15great-location-studioall/7507881596.html
2022-07-12 12:52, (Back Bay),Not to be missed!,3500,1,750.0,https://boston.craigslist.org/gbs/apa/d/boston-not-to-be-missed/7507881172.html
2022-07-12 12:52, (Back Bay),Back Bay central,1975,,350.0,https://boston.craigslist.org/gbs/apa/d/boston-back-bay-central/7507881047.html
2022-07-12 12:50, (South End),Gorgeous and Furnished in the South End,4500,1,750.0,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-and-furnished-in-the/7507880274.html
2022-07-12 12:50, (Allston),➤Spacious 3 Bed in Lower Allston! H+HW Included! Ava. 8/15!,2700,3,,https://boston.craigslist.org/gbs/apa/d/allston-spacious-bed-in-lower-allston/7507880055.html
2022-07-12 12:48, (Back Bay),2nd floor front facing on Newbury,2650,1,450.0,https://boston.craigslist.org/gbs/apa/d/boston-2nd-floor-front-facing-on-newbury/7507879214.html
2022-07-12 12:48, (Kenmore Fenway),Brownstone on Brookline Kenmore border,1895,,210.0,https://boston.craigslist.org/gbs/apa/d/boston-brownstone-on-brookline-kenmore/7507878882.html
2022-07-12 12:46, (Beacon Hill),Jump for Joy Street,2375,1,500.0,https://boston.craigslist.org/gbs/apa/d/boston-jump-for-joy-street/7507878172.html
2022-07-12 12:45," (Somerville, Inman Sq.)","Brand New 4Br, 1.5Bath in Inman Sq.",4300,4,1300.0,https://boston.craigslist.org/gbs/apa/d/somerville-brand-new-4br-15bath-in/7507877570.html
